,Rank,Name,Platform,Publisher,Developer,Critic_Score,User_Score,Global_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Year
1745,26746,Brothers: A Tale of Two Sons,PS3,Starbreeze Studios,505 Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Sep 13
1746,26747,Brothers: A Tale of Two Sons,WinP,Starbreeze Studios,505 Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 16
1747,26748,Brothers: A Tale of Two Sons,And,Starbreeze Studios,505 Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 16
1748,26749,Browser San Goku Shi: Touch Battle,PSV,AQ Interactive,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1749,26750,Bruce Lee,PC,"Datasoft, inc",Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 84
1750,26751,Bruiser & Scratch,WW,Steel Penny Games,Nintendo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Dec 08
1751,26752,Brunch Panic,3DS,Unknown,CIRCLE Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Oct 13
1752,26753,Brunswick Billiards Pro Pool 3D,PC,Head Games,Head Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 97
1753,26754,Brunswick Billiards Pro Pool 3D 2,PC,Head Games,Head Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Apr 00
1754,26755,Brunswick Circuit Pro Bowling 3D,PC,Adrenalin Entertainment,THQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 98
1755,26756,Brunswick Pro Bowling,PSN,Point of View,Crave Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 09
1756,26757,Brunswick World Tournament of Champions,SNES,Tiertex Design Studios,THQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 97
1757,26758,Brutal Legend: Tears of the Hextadon,PSN,Double Fine Productions,Electronic Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Nov 09
1758,26759,Brutal Legend: Tears of the Hextadon,XBL,Double Fine Productions,Electronic Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Nov 09
1759,26760,Brutal Legend: The Hammer of Infinite Fate,PSN,Double Fine Productions,Electronic Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Dec 09
1760,26761,Brutal Legend: The Hammer of Infinite Fate,XBL,Double Fine Productions,Electronic Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Dec 09
1761,26762,Brutal Sports Football,AJ,Millennium,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94
1762,26763,Brutal: Paws of Fury,SCD,"Imagitec Design, Inc.",GameTek,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93
1763,26764,Brutal: Paws of Fury,GEN,"Imagitec Design, Inc.",GameTek,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94
1764,26765,Brutal: Paws of Fury,SNES,Eurocom Entertainment Software,CyberSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 94
1765,26766,Bubba 'n' Stix,GEN,Core Design Ltd.,Core Design Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93
1766,26767,Bubble and Squeak,GEN,Audiogenic Ltd.,Sunsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94
1767,26768,Bubble Bath Babes,NES,Panesian,Panesian,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91
1768,26769,Bubble Bobble,NES,Taito Corporation,Taito,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 88
1769,26770,Bubble Bobble,GG,Taito Corporation,Taito,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94
1770,26771,Bubble Bobble,GB,Taito Corporation,Taito,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 91
1771,26772,Bubble Bobble,VC,Taito Corporation,Taito,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 07
1772,26773,Bubble Bobble,MS,Taito Corporation,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92
1773,26774,Bubble Bobble,PC,Taito Corporation,Taito,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89
1774,26775,Bubble Bobble also featuring Rainbow Islands,SAT,Probe Entertainment Ltd.,Acclaim Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96
1775,26776,Bubble Bobble also featuring Rainbow Islands,PC,Probe Entertainment Ltd.,Acclaim Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 96
1776,26777,Bubble Bobble Classic,GB,Dreams,Metro 3D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 99
1777,26778,Bubble Bobble Neo!,XBL,Taito Corporation,Taito,7.5,N/A,N/A,N/A,N/A,N/A,N/A,16th Sep 09
1778,26779,Bubble Bobble Part 2,NES,Taito Corporation,Taito,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 93
1779,26780,Bubble Bobble Part 2,GB,Taito Corporation,Natsume,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 93
1780,26781,Bubble Bobble Plus!,WW,Taito Corporation,Taito,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th May 09
1781,26782,Bubble Fish Party,And,Bulkypix,Bulkypix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Jun 14
1782,26783,Bubble Ghost,GB,Pony Canyon,FCI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 90
1783,26784,Bubble Mania,And,Unknown,TeamLava,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jun 12
1784,26785,Bubble Pop World,3DS,Unknown,Cypronia,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Mar 14
1785,26786,Bubble Safari,And,Unknown,Zynga,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th May 13
1786,26787,Bubble Safari,PC,Zynga,Zynga,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th May 12
1787,26788,Bubble Safari,BRW,Unknown,Zynga,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th May 12
1788,26789,Bubble Shooter Mania,And,Unknown,Wizards Time LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Mar 14
1789,26790,Bubble Trouble,Lynx,Telegames,Telegames,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91
1790,26791,Bubble Trubble,PSN,Creat Studios,Creat Studio,6.0,N/A,N/A,N/A,N/A,N/A,N/A,11th Nov 09
1791,26792,Bubble Witch Saga,And,Unknown,King.com,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Jul 12
1792,26793,Bubble Witch Saga,BRW,Unknown,King.com,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Jul 11
1793,26794,Bubble Witch Saga 2,And,Unknown,King.com,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Jun 14
1794,26795,Bubblegum Crash,PCE,Naxat Soft,Naxat Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Dec 91
1795,26796,Bubsy II,SNES,Accolade,Accolade,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 94
1796,26797,Bubsy II,GB,Images Software Ltd.,Accolade,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94
1797,26798,Bubsy II,GEN,Accolade,Accolade,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94
1798,26799,Bubsy in Fractured Furry Tails,AJ,"Imagitec Design, Inc.",Accolade,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94
1799,26800,Bubsy in: Claws Encounters of the Furred Kind,SNES,Solid Software,Accolade,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st May 93
1800,26801,Bubsy in: Claws Encounters of the Furred Kind,GEN,Accolade,Accolade,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93
1801,26802,Buccaneer,PS2,DigitalWare,Essential Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Sep 07
1802,26803,Buccaneer: The Pursuit of Infamy,PC,Blitz Arcade,Blitz Game Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Dec 08
1803,26804,Buck Rogers: Countdown to Doomsday,GEN,SSI,Electronic Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91
1804,26805,Buck Rogers: Countdown to Doomsday,PC,SSI,SSI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90
1805,26806,Buck Rogers: Planet of Zoom,2600,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83
1806,26807,Buck Rogers: Planet of Zoom,5200,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 83
1807,26808,Buckle Up!,PS,Unknown,Shangri-La,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Jan 98
1808,26809,Bucky O'Hare,NES,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92
1809,26810,Budokan: The Martial Spirit,GEN,Electronic Arts,Electronic Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90
1810,26811,Buffers Evolution,WS,Bandai,Bandai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Dec 99
1811,26812,Buffy the Vampire Slayer,GB,Game Brains,THQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 00
1812,26813,Bug Blasters: The Exterminators,SCD,Good Deal Games,Good Night Brave Warrior,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 01
1813,26814,Bug Too!,SAT,Realtime Associates,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Dec 96
1814,26815,Bug Too!,PC,Realtime Associates,SegaSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Dec 96
1815,26816,Bug!,SAT,Realtime Associates,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th May 95
1816,26817,Bug!,PC,Realtime Associates,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 96
1817,26818,Buggy,PS,Gremlin Interactive,Gremlin Interactive Ltd,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 98
1818,26819,Buggy,PC,Gremlin Interactive,Gremlin Interactive Ltd,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 98
1819,26820,Buggy Run,MS,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94
1820,26821,BugRace,XBL,Gnimmel,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Dec 09
1821,26822,Bugriders: The Race of Kings,PSN,n-Space,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Feb 11
1822,26823,Bugs,2600,Data Age,Data Age,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 82
1823,26824,Bugs Bunny & Taz: Time Busters,PC,Artificial Mind and Movement,Infogrames,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 00
1824,26825,Bugs Bunny Collection,GB,Kotobuki Systems,Kemco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Dec 97
1825,26826,Bugs Bunny In Crazy Castle 4,GB,Kemco,Kemco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 00
1826,26827,Bugs Bunny in Double Trouble,GG,Atod AB,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96
1827,26828,Bugs Bunny in Double Trouble,GEN,Atod AB,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96
1828,26829,Bugs Bunny: Crazy Castle 3,GB,Kemco,Kemco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 99
1829,26830,Bugs Bunny: Hare-Brained Adventure,PC,Riedel Software,Hi Tech Expressions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90
1830,26831,Bugs Bunny: Lost in Time,PC,Artificial Mind and Movement,Infogrames,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 99
1831,26832,Bugs Bunny: Rabbit Rampage,SNES,Viacom New Media,Sunsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 94
1832,26833,Bugs N' Balls,DSiW,EnjoyUp Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Sep 11
1833,26834,Bugs'N'Balls,DSiW,EnjoyUp Games,Nintendo,5.0,N/A,N/A,N/A,N/A,N/A,N/A,29th Sep 11
1834,26835,Build 'n Race,PC,Icon Games,Zoo Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Jul 09
1835,26836,Build-A-Bear Workshop,DS,Neko Entertainment,Game Factory,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Nov 07
1836,26837,Build-a-lot,PC,HipSoft,HipSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Oct 07
1837,26838,Build-a-lot,DSiW,Mumbo Jumbo,Mumbo Jumbo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Jul 11
1838,26839,Build-A-Lot 2: Town of the Year,PC,HipSoft,iWin,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Apr 08
1839,26840,Build-A-Lot 3: Passport to Europe,PC,HipSoft,HipSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jan 09
1840,26841,Build-A-Lot 4: Power Source,PC,HipSoft,HipSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Aug 09
1841,26842,Building Crush!,PS,Unknown,Shoeisha,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Oct 96
1842,26843,Buku Sudoku,XBL,Absolutist Ltd.,Microsoft,6.7,N/A,N/A,N/A,N/A,N/A,N/A,28th May 08
1843,26844,Buku Sudoku,PC,Absolutist Ltd.,Merscom LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 06
1844,26845,Bullet Butlers,PC,Propeller,Propeller,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Jul 07
1845,26846,Bullet Butlers,PSP,Boost On,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Nov 11
1846,26847,Bullet Candy,PC,Resonair,Valve Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Feb 07
1847,26848,Bullet Trap,XBL,Zenorf,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Apr 09
1848,26849,Bulletproof Monk,GC,Mucky Foot,Empire Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 08
1849,26850,Bulletstorm,PSN,People Can Fly,Electronic Arts,8.3,N/A,N/A,N/A,N/A,N/A,N/A,13th Sep 11
1850,26851,Bulletstorm: Blood Symphony,PC,People Can Fly,Electronic Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Jun 11
1851,26852,Bulletstorm: Blood Symphony,PSN,People Can Fly,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1852,26853,Bulletstorm: Blood Symphony,XBL,People Can Fly,Electronic Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Jun 11
1853,26854,Bulletstorm: Full Clip Edition,PC,People Can Fly,Gearbox Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Apr 17
1854,26855,Bulletstorm: Gun Sonata,XBL,People Can Fly,Electronic Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Apr 11
1855,26856,Bulletstorm: Gun Sonata,PSN,People Can Fly,Electronic Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Apr 11
1856,26857,Bulletstorm: Gun Sonata,PC,People Can Fly,Electronic Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th May 11
1857,26858,Bullfight Ring no Hasha,PCE,Cream,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Dec 89
1858,26859,Bulls versus Blazers and the NBA Playoffs,GEN,Electronic Arts,EA Sports,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93
1859,26860,Bulls vs Blazers and the NBA Playoffs,SNES,Electronic Arts,EA Sports,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 92
1860,26861,Bulls vs Lakers and the NBA Playoffs,GEN,Capcom,EA Sports,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92
1861,26862,Bulu Monster,And,Unknown,Sigma Game Limited,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Feb 14
1862,26863,Bulu Monster,BRW,Unknown,Sigma Game Limited,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Sep 13
1863,26864,Bumble Plot,PC,The Learning Co.,IBM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 82
1864,26865,Bump 'n' Jump,NES,Data East,Victory Lap Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 88
1865,26866,Bumper Bash,2600,Spectravision,Spectravision,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83
1866,26867,Bumper Brain Puzzle Pack,PC,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 97
1867,26868,Bundesliga Manager,PC,Bild Interactiv,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1868,26869,Bundesliga Manager Professional,PC,Kron Simulation Software,Software 2000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91
1869,26870,Bunker Buster,XBL,Magiko Gaming,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Jun 11
1870,26871,Bunny Dodge,PSN,SKYL-COM LTD,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Jun 11
1871,26872,Burai Fighter,NES,KID Corporation,Taxan,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Mar 90
1872,26873,Burai Fighter Deluxe,GB,Taxan,Taxan,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91
1873,26874,Burai: Hachigyoku no Yuushi Densetsu,SCD,Pandora Box,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Sep 92
1874,26875,Burden,OSX,Unknown,Silver Style,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15
1875,26876,Burden,PC,Unknown,Silver Style,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15
1876,26877,Burger Burger,PS,Biox,Gaps,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Nov 97
1877,26878,Burger Burger 2,PS,Biox,Gaps,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jul 99
1878,26879,Burger Burger Pocket,GB,Biox,Gaps,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Mar 99
1879,26880,Burger Island,PC,eGames,Sandlot Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th May 07
1880,26881,Burger Paradise International,GB,Biox,Gaps,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Apr 00
1881,26882,BurgerTime,NES,Data East,Data East,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st May 87
1882,26883,BurgerTime Deluxe,GB,Data East,Data East,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 91
1883,26884,BurgerTime Deluxe,3DS,Data East,G-mode,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Oct 11
1884,26885,BurgerTime World Tour,PSN,MonkeyPaw Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Nov 11
1885,26886,BurgerTime World Tour,XBL,MonkeyPaw Games,Unknown,5.8,N/A,N/A,N/A,N/A,N/A,N/A,02nd Nov 11
1886,26887,BurgerTime World Tour,PC,MonkeyPaw Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1887,26888,BurgerTime World Tour,WW,MonkeyPaw Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Feb 12
1888,26889,Burn Cycle,PC,TripMedia,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1889,26890,Burn Out,PS,Success,Success,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Aug 00
1890,26891,Burn the Rope,WW,Big Blue Bubble Inc.,Unknown,6.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1891,26892,Burn Zombie Burn!,PSN,Doublesix,Pinnacle,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Mar 09
1892,26893,Burnin' Rubber,PSN,"G1M2, LLC",Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jun 10
1893,26894,Burning Angels,PCE,Zap,Naxat Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Dec 90
1894,26895,Burning Fight,NG,SNK Corporation,SNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Aug 91
1895,26896,Burning Fight,VC,SNK Corporation,D4 Enterprise,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Apr 08
1896,26897,Burning Fight (CD),NG,SNK Corporation,SNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 94
1897,26898,Burning Fists: Force Striker,SCD,Good Deal Games,Good Night Brave Warrior,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 06
1898,26899,Burning Force,GEN,Namco,Namco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90
1899,26900,Burning Force (Arcade),VC,Namco,Namco Bandai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Jul 09
1900,26901,Burning Paper,GB,G-Amusements,Logic,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Feb 93
1901,26902,Burning Soldier,3DO,Panasonic,Panasonic Interactive Media,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94
1902,26903,Burnout 3: Takedown,XBL,Criterion Games,Electronic Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Jan 08
1903,26904,Burnout Anthology,PS2,Criterion Studios,Electronic Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Nov 08
1904,26905,Burnout Anthology,Arc,Unknown,Williams,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90
1905,26906,Burnout Crash!,PSN,Criterion Games,Electronic Arts,7.0,N/A,N/A,N/A,N/A,N/A,N/A,20th Sep 11
1906,26907,Burnout Crash!,XBL,Criterion Games,Electronic Arts,6.8,N/A,N/A,N/A,N/A,N/A,N/A,21st Sep 11
1907,26908,Burnout Dominator,PS2,Criterion Games,Electronic Arts,7.8,N/A,N/A,N/A,N/A,N/A,N/A,06th Mar 07
1908,26909,Burnout Dominator,PSN,Criterion Games,Electronic Arts,7.8,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 09
1909,26910,Burnout Legends,PSN,Criterion Games,Electronic Arts,8.4,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 09
1910,26911,Burnout Paradise,PSN,Criterion,Electronic Arts,9.0,N/A,N/A,N/A,N/A,N/A,N/A,25th Sep 08
1911,26912,Burnout Paradise,XBL,Criterion Games,Electronic Arts,9.0,N/A,N/A,N/A,N/A,N/A,N/A,11th Aug 09
1912,26913,Burnout Paradise: Big Surf Island,PSN,Criterion Games,Electronic Arts,8.0,N/A,N/A,N/A,N/A,N/A,N/A,11th Jun 09
1913,26914,Burnout Paradise: Big Surf Island,XBL,Criterion Games,Electronic Arts,8.0,N/A,N/A,N/A,N/A,N/A,N/A,11th Jun 09
1914,26915,Burnout Paradise: Cops & Robbers,PSN,Criterion Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Apr 09
1915,26916,Burnout Paradise: Cops & Robbers,XBL,Criterion Games,Electronic Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Apr 09
1916,26917,Burnout Paradise: Party Pack,XBL,Criterion Games,Electronic Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Feb 09
1917,26918,Burnout Paradise: Party Pack,PSN,Criterion Games,Electronic Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Feb 09
1918,26919,Burnout Revenge,XBL,Criterion Games,Electronic Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Aug 09
1919,26920,"Bus Terminal Amusements, Vol. 1: ""Guess Which Hand",PC,Turdhead,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1920,26921,Busin 0: Wizardry Alternative Neo,PS2,Racjin,Atlus,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Nov 03
1921,26922,Business Ryoku Kentei DS,DS,Electronic Arts,Electronic Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Mar 08
1922,26923,Business Tycoon,PC,Stardock,Ubisoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 00
1923,26924,Busou Shinki: Battle Masters,PSN,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jul 10
1924,26925,Busou Shinki: Battle Masters Mk. 2,PSN,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Sep 11
1925,26926,Bust a Wall,XBL,Kevin Robinson,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 09
1926,26927,Bust-A-Move,SNES,Taito Corporation,Taito,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 95
1927,26928,Bust-A-Move,GG,Taito Corporation,Taito,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95
1928,26929,Bust-A-Move '99,N64,Distinctive Developments Ltd.,Acclaim Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Apr 99
1929,26930,Bust-A-Move (CD),NG,Taito Corporation,SNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95
1930,26931,Bust-A-Move 2 Arcade Edition,SAT,Taito Corporation,Acclaim Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96
1931,26932,Bust-A-Move 2 Arcade Edition,GB,Probe Entertainment Limited,Acclaim Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 98
1932,26933,Bust-A-Move 2 Arcade Edition,PC,Les Bird and Ruben Cabrera,Acclaim Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 98
1933,26934,Bust-A-Move 3,SAT,Taito Corporation,Natsume,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 97
1934,26935,Bust-A-Move 3 DX,GB,Probe Entertainment Limited,Taito,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 98
1935,26936,Bust-A-Move 3 DX,PC,Taito Corporation,Empire Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Jan 02
1936,26937,Bust-A-Move 4,DC,Taito Corporation,Acclaim Entertainment,8.2,N/A,N/A,N/A,N/A,N/A,N/A,31st May 00
1937,26938,Bust-A-Move 4,GB,Crawfish Interactive,Acclaim Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Apr 00
1938,26939,Bust-A-Move 4,PC,Taito Corporation,Interplay,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Jan 01
1939,26940,Bust-A-Move Live!,XBL,Taito Corporation,Taito,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 09
