,Rank,Name,Platform,Publisher,Developer,Critic_Score,User_Score,Global_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Year
1157,21158,Your Four Knight Princesses Training Story,PSV,Nippon Ichi Software,Nippon Ichi Software,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,08th Mar 18
1158,21159,Amaekata wa Kanojo Nari ni.,PSV,Giga,Entergram,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,26th Oct 17
1159,21160,Bullet Soul Infinite Burst,X360,Unknown,5pb,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,29th May 14
1160,21161,Tori no Hoshi: Aerial Planet,PS2,Nippon Ichi Software,Nippon Ichi Software,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,28th Feb 08
1161,21162,Jacqueline Wilson's Tracy Beaker: The Game,PC,P2 Games,P2 Games,N/A,N/A,0.01m,N/A,0.00m,N/A,0.00m,16th Oct 09
1162,21163,Matchstick,DS,Ertain,DreamCatcher Interactive,N/A,N/A,0.01m,0.00m,0.00m,N/A,0.00m,22nd Dec 08
1163,21164,Dark Fall 3: Lost Souls,PC,Darkling Room,The Adventure Company,N/A,N/A,0.01m,N/A,0.00m,N/A,0.00m,01st Jan 10
1164,21165,Hiiro no Kakera Twin Pack,PS2,Idea Factory,Idea Factory,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,01st Oct 09
1165,21166,Twisted Lands: Insomniac,PC,"Alawar Entertainment, Inc.",Alawar Entertainment,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,19th Oct 11
1166,21167,Maximum Racing: Rally Racer,Wii,Brain in a Jar,Unknown,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,29th Mar 11
1167,21168,Lucky Dog 1,PSV,Prototype,Prototype,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,08th Mar 18
1168,21169,Ima Sugu Oniichan ni Imoto da tte Iitai!,PSV,Unknown,Piacci,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,24th Apr 14
1169,21170,RockMan DASH / RockMan DASH2 Value Pack,PSP,Capcom,Capcom,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,29th Jan 09
1170,21171,Enigmatis 3: The Shadow Of Karkhala,PC,Artifex Mundi sp. z o.o.,GSP,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,30th Jun 17
1171,21172,Undertale,PSV,Toby Fox,Toby Fox,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,15th Aug 17
1172,21173,"Sengoku Hime 2 Honoo: Hyakubana, Senran Tatsukaze no Gotoku",PS2,System Soft,System Soft,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,02nd Dec 10
1173,21174,Shiro to Kuro no Alice: Twilight Line,PSV,"Kogado Studio, Inc.",Idea Factory,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,15th Nov 18
1174,21175,Sonic Mega Collection Plus,PC,Sonic Team,Sega,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,09th Mar 07
1175,21176,Darius Burst: Chronicle Saviours,PS4,Pyramid,Kadokawa Games,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,30th Mar 17
1176,21177,Sega 3D Classics Collection,3DS,M2,Sega,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,26th Apr 16
1177,21178,Taishou Yakyuujou: Otome Tatsuno Seishun Nikki,PSP,5pb. Games,5pb,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,29th Oct 09
1178,21179,Buzz! Quiz World,PSP,Relentless Software,Sony Computer Entertainment,5.9,N/A,0.01m,N/A,0.00m,N/A,0.00m,18th Dec 09
1179,21180,Princess Nightmare,PS2,Karin Entertainment,Karin Entertainment,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,24th Apr 08
1180,21181,SBK09 Superbike World Championship,X360,Milestone,Black Bean Games,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,29th May 09
1181,21182,Cafe Cuillere,PSV,Takuyo,Takuyo,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,01st Jan 18
1182,21183,Dungeon Siege II: Broken World,PC,Gas Powered Games,2K Games,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,01st Aug 06
1183,21184,Tactical Guild,DS,Ninja Studio,Success,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,28th Aug 08
1184,21185,Kidz Sports: Ice Hockey,Wii,Data Design Interactive,Bold Games,N/A,N/A,0.01m,0.00m,0.00m,N/A,0.00m,14th Jan 08
1185,21186,Deep Black,PC,BiArt Studios,505 Games,N/A,N/A,0.01m,N/A,0.00m,N/A,0.00m,01st Jan 70
1186,21187,Devil May Cry 3: Dante's Awakening Special Edition,PC,Capcom,Ubisoft,7.1,N/A,0.01m,N/A,0.01m,N/A,0.00m,16th Oct 06
1187,21188,Happy Birthdays,NS,Arc System Works,NIS America,8.5,N/A,0.01m,0.01m,N/A,N/A,0.00m,05th Jun 18
1188,21189,Sekai wa Atashi de Mawatteru: Hikari to Yami no Princess,PSP,Global A Entertainment,Global A Entertainment,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,09th Jul 09
1189,21190,Steam Prison: Nanatsu no Bitoku,PSV,Dramatic Create,Dramatic Create,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,26th Sep 17
1190,21191,Bob the Builder: Festival of Fun,DS,Blast! Entertainment Ltd,Blast! Entertainment Ltd,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,14th Nov 08
1191,21192,thinkSMART Kids 8+,DS,Conspiracy Entertainment,Mentor Interactive,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,22nd Jun 10
1192,21193,Gothic Fiction: Dark Saga,PC,GSP,Big Fish Games,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,08th May 15
1193,21194,The Escapists: The Walking Dead,PS4,Team17 Software,Team17 Software,N/A,N/A,0.01m,N/A,0.00m,N/A,0.00m,19th Feb 16
1194,21195,Under the Moon: Crescent,PS2,Dimple Entertainment,Dimple Entertainment,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Jun 09
1195,21196,Europa Universalis III,PC,Paradox Interactive,Paradox Interactive,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,23rd Jan 07
1196,21197,Hyaku Monogatari: Kaidan Romance,PSP,QuinRose,Quinrose,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,26th Sep 13
1197,21198,Slotter Up Mania 11: 2027 vs 2027 II,PS2,Dorart,Dorart,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,15th Oct 09
1198,21199,Crazy Chase,GBA,Kemco,Kemco,N/A,N/A,0.01m,0.00m,0.00m,N/A,0.00m,23rd Oct 02
1199,21200,Garfield and His Nine Lives,GBA,Lucky Jump,Game Factory,N/A,N/A,0.01m,0.00m,0.00m,N/A,0.00m,10th May 06
1200,21201,Kamidanomi Shisugite Ore no Mirai ga Yabai.,PSV,Entergram,Entergram,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,22nd Nov 17
1201,21202,Flowers: Natsu-hen,PSV,Unknown,Prototype,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,22nd Oct 15
1202,21203,Momotarou Densetsu 16 (PS2 the Best sales),PS2,Hudson Soft,Hudson Soft,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,05th Feb 09
1203,21204,Infinite Stratos 2: Love and Purge,PS3,Unknown,5pb,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,03rd Sep 15
1204,21205,Koshotengai no Hashihime Noma,PSV,ADELTA,Dramatic Create,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,27th Sep 18
1205,21206,The Mighty Quest for Epic Loot,PC,Ubisoft,Ubisoft,N/A,N/A,0.01m,0.00m,N/A,N/A,0.00m,05th Feb 15
1206,21207,KLAP!! Kind Love And Punish: Fun Party,PSV,Unknown,Idea Factory,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,30th Mar 17
1207,21208,Monopoly Tycoon,PC,Deep Red Games,Atari,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,24th Sep 01
1208,21209,Memories Off 6: Next Relation,X360,5pb. Games,5pb,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,27th Aug 09
1209,21210,Soul Calibur IV,XBL,Project Soul,Namco Bandai Games,8.4,N/A,0.01m,N/A,0.00m,N/A,0.00m,29th Jul 08
1210,21211,Akai Ito Destiny DS,DS,Alchemist,Alchemist,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,26th Mar 09
1211,21212,Call of Duty,PC,Infinity Ward,Activision,7.0,N/A,0.01m,N/A,0.01m,N/A,0.00m,29th Oct 03
1212,21213,Saiaku Naru Saiyaku Ningen ni Sasagu,PS4,Kemco,Kemco,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,23rd Aug 18
1213,21214,Battle B-Daman,GBA,Atlus Co.,Atlus,6.0,N/A,0.01m,0.00m,0.00m,N/A,0.00m,26th Jul 06
1214,21215,Moeru Mahjong: Moejong!,PSP,Hudson Soft,Hudson Entertainment,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,23rd Oct 08
1215,21216,Hidden Expedition: The Crown of Solomon,PC,Big Fish Games,Focus Multimedia,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,19th Nov 14
1216,21217,Nancy Drew: Message in a Haunted Mansion,GBA,Handheld Games,DreamCatcher Interactive,N/A,N/A,0.01m,0.00m,0.00m,N/A,0.00m,15th Nov 01
1217,21218,Tokeijikake no Ley Line: Kagerou ni Samayou Majo,PSV,Dramatic Create,Dramatic Create,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,27th Apr 17
1218,21219,My Hero: Firefighter,DS,Game-life / Mad Monkey Studio,Majesco,N/A,N/A,0.01m,0.00m,0.00m,N/A,0.00m,17th Nov 09
1219,21220,Dr. Sudoku,GBA,Success,Mastiff,6.7,N/A,0.01m,0.00m,0.00m,N/A,0.00m,03rd May 06
1220,21221,Monochrome Fighter: Cross Road,PS2,Genterprise,5pb,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,27th Nov 08
1221,21222,Chainz Galaxy,DS,Jack of All Games,Jack of All Games,N/A,N/A,0.01m,N/A,0.00m,N/A,0.00m,N/A
1222,21223,Simple 2000 Series Wii Vol. 2: The Party Game,Wii,Tamsoft,D3 Publisher,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,28th Aug 08
1223,21224,Steel Horizon,PSP,Climax Group,Konami,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,02nd Jul 07
1224,21225,ATV Renegades,XOne,Nighthawk Interactive,Nighthawk Interactive,N/A,N/A,0.01m,0.00m,N/A,N/A,0.00m,18th Apr 17
1225,21226,Enkeltbillet,PSP,Otomate,Idea Factory,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,31st Jul 14
1226,21227,Zettai Karen Children DS: Dai-4 no Children,DS,Konami,Konami,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,04th Sep 08
1227,21228,Amatsutsumi,PSV,Prototype,Prototype,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,17th May 18
1228,21229,Honki de Manabu: LEC de Goukaku - DS Takuchi Tatemono Torihiki Shuninsha,DS,Square Enix,Square Enix,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,26th Feb 09
1229,21230,Brian Lara 2007 Pressure Play,PSP,Codemasters,Codemasters,N/A,N/A,0.01m,N/A,0.00m,N/A,0.00m,31st Aug 07
1230,21231,Calvin Tucker's Redneck Jamboree,PC,Humagade,Zoo Games,N/A,N/A,0.01m,N/A,0.00m,N/A,0.00m,24th Jul 09
1231,21232,Dawn of Discovery: Venice,PC,Blue Byte Software / Related Designs,Ubisoft,7.0,N/A,0.01m,N/A,0.00m,N/A,0.00m,26th Feb 10
1232,21233,Mega Man X Legacy Collection 2,PS4,Capcom,Capcom,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,26th Jul 18
1233,21234,Yattaman DS 2: BikkuriDokkiri Animal Daibouken,DS,Takara Tomy,Takara Tomy,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,16th Oct 08
1234,21235,Spy Hunter: Nowhere To Run,XB,Terminal Reality,Midway Games,N/A,N/A,0.01m,0.00m,0.00m,N/A,0.00m,05th Sep 06
1235,21236,bit Generations: Dialhex,GBA,skip Ltd.,Nintendo,7.0,N/A,0.01m,N/A,N/A,0.01m,0.00m,13th Jul 06
1236,21237,Dynamic Chord feat. Apple-Polisher: V Edition,PSV,honeybee,honeybee,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,28th Jun 18
1237,21238,Regular Show: Mordecai & Rigby in 8-Bit Land,3DS,D3 Publisher,D3Publisher,N/A,N/A,0.01m,N/A,0.00m,N/A,0.00m,29th Oct 13
1238,21239,Harukanaru Toki no Naka de 4,Wii,Koei,KOEI,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,19th Jun 08
1239,21240,Challenge Me: Word Puzzles,PC,O Games,O-Games,N/A,N/A,0.01m,N/A,0.00m,N/A,0.00m,03rd May 11
1240,21241,Nancy Drew: The Phantom of Venice,PC,Her Interactive,Her Interactive,N/A,N/A,0.01m,0.00m,N/A,N/A,0.00m,11th Jul 08
1241,21242,National Geographic Challenge!,PC,Gusto Games,Black Bean Games,N/A,N/A,0.01m,N/A,0.00m,N/A,0.00m,08th Apr 11
1242,21243,The Spiderwick Chronicles,PC,Stormfront Studios,Sierra Entertainment,N/A,N/A,0.01m,0.00m,0.00m,N/A,0.00m,05th Feb 08
1243,21244,Happy Manager: Shiawase Zhuang no Kanrinin San,PS4,D3 Publisher,D3 Publisher,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,11th Jan 18
1244,21245,Natalie Brooks: The Treasures of the Lost Kingdom,DS,Foreign Media Games,Foreign Media Games,N/A,N/A,0.01m,N/A,0.00m,N/A,0.00m,08th Oct 10
1245,21246,Skip Beat!,PS2,5pb. Inc.,5pb,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,28th May 09
1246,21247,Mystic Gateways: The Celestial Quest,PC,Black Lime Games,Big Fish Games,N/A,N/A,0.01m,N/A,0.00m,N/A,0.00m,10th Mar 15
1247,21248,Jewel Quest 6: The Sapphire Dragon,PC,Big Fish Games,Avanquest Software,N/A,N/A,0.01m,N/A,0.00m,N/A,0.00m,23rd Mar 12
1248,21249,Euro Truck Simulator 2: Scandinavia,PC,Excalibur Studios,SCS Software,N/A,N/A,0.01m,N/A,0.00m,N/A,0.00m,08th May 15
1249,21250,Fashion Designer: Style Icon,DS,Creative Pattern,505 Games,N/A,N/A,0.01m,N/A,0.00m,N/A,0.00m,09th Nov 07
1250,21251,Juusei to Diamond,PSP,SCEI,Sony Computer Entertainment,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,18th Jun 09
1251,21252,The Aly & AJ Adventure,DS,Frame Studios Interactive,"Destination Software, Inc",N/A,N/A,0.01m,0.00m,N/A,N/A,0.00m,16th Oct 07
1252,21253,Nizu no Senritsu Portable 2: Hi no Kioku,PSP,CyberFront,CyberFront,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Feb 10
1253,21254,Dance with Devils: My Carol,PSV,Rejet,Rejet,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,22nd Mar 18
1254,21255,Fantastic Football Fan Party,Wii,DTP Entertainment,DTP Entertainment,N/A,N/A,0.01m,N/A,0.00m,N/A,0.00m,04th Jun 10
1255,21256,Farming Simulator 17: Big Bud,PC,Giants Software,Maximum Games,N/A,N/A,0.01m,N/A,0.00m,N/A,0.00m,09th May 17
1256,21257,Infinite Loop: Kojjou ga Miseta Yume,PSP,Nippon Ichi Software,Nippon Ichi Software,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,24th Jul 08
1257,21258,Medieval: Total War Gold Edition,PC,The Creative Assembly,Sega,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,14th Feb 06
1258,21259,Memories Off: Innocent File,PSV,5pb. Games,MAGES,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,29th Mar 18
1259,21260,RPG Maker MV,PS4,Kadokawa Games,NIS America,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,01st Mar 19
1260,21261,Shinjuku no Ookami,PS2,YSK,Spike,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,19th Feb 09
1261,21262,Tetsudou Seminar: Oote Shitetsuhen,DS,Taito Corporation,Taito,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,22nd Jan 09
1262,21263,World End Syndrome,NS,Arc System Works,Arc System Works,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,02nd May 19
1263,21264,Shinseiki GPX Cyber Formula VS,PSP,Sunrise Interactive,Sunrise Interactive,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,10th Jul 08
1264,21265,Super Meat Boy,PS4,Team Meat,Team Meat,N/A,N/A,0.01m,N/A,0.00m,N/A,0.00m,29th Apr 16
1265,21266,Hello Kitty: Puzzle Party,PSP,Dorart,Ubisoft,N/A,N/A,0.01m,N/A,0.00m,N/A,0.00m,19th Feb 10
1266,21267,BC Kings,PC,Mascot Entertainment,Strategy First,N/A,N/A,0.01m,N/A,0.00m,N/A,0.00m,15th Sep 08
1267,21268,Grand Theft Auto: Liberty City Stories / Vice City Stories,PS3,Unknown,Moss,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,28th Aug 14
1268,21269,Rear Pheles: Red of Another,PSV,Unknown,Unknown,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,27th Aug 15
1269,21270,This Is The Police,XOne,Weappy Studio,THQ Nordic,N/A,N/A,0.01m,0.00m,N/A,N/A,0.00m,22nd Mar 17
1270,21271,Sweet Pool,PSV,Dramatic Create,Dramatic Create,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,31st May 18
1271,21272,Take A Break's: Puzzle Bonanza,DS,Ubisoft,Ubisoft,N/A,N/A,0.01m,N/A,0.00m,N/A,0.00m,19th Nov 10
1272,21273,theta,DS,VITEI,Nintendo,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,06th Sep 07
1273,21274,Nancy Drew: The Deadly Secret of Olde World Park,DS,Gorilla Systems,Majesco,N/A,N/A,0.01m,0.00m,N/A,N/A,0.00m,18th Sep 07
1274,21275,Nintama Rantarou: Nintama no Tame no Ninjutsu Training,DS,Russel,Russel,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,26th Mar 09
1275,21276,Donkey Kong,3DS,Nintendo,Nintendo,N/A,N/A,0.01m,N/A,0.00m,N/A,0.00m,16th Jun 11
1276,21277,FirePower for Microsoft Combat Flight Simulator 3,PC,Shockwave Productions,GMX Media,N/A,N/A,0.01m,N/A,0.00m,N/A,0.00m,11th Jun 04
1277,21278,Tom Clancy's Splinter Cell,PC,Ubisoft,Ubisoft,N/A,N/A,0.01m,N/A,0.00m,N/A,0.00m,19th Feb 03
1278,21279,Ashita no Joe 2: The Anime Super Remix,PS2,Capcom,Capcom,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,20th Jun 02
1279,21280,Tokyo Yamanote Boys for V: Main Disc,PSV,Rejet,Rejet,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,22nd Jun 17
1280,21281,NadePro!! Kisama no Seiyuu Yatte Miro!,PS2,GungHo Works,GungHo,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,29th Oct 09
1281,21282,Worms: The Director's Cut,Amig,Team17,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1282,21283,Nari Kids Park: Ultraman R/B,NS,Bandai Namco Games,Bandai Namco Games,N/A,N/A,0.00m,N/A,N/A,0.00m,N/A,21st Nov 18
1283,22001,Bratz: Rock Angelz,PC,Blitz Games,THQ,N/A,N/A,0.00m,N/A,0.00m,N/A,0.00m,12th Oct 05
1284,23001,A Bug's Life,PC,Traveller's Tales,Disney Interactive Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 98
1285,23002,A Bug's Life,PSN,Traveller's Tales,Sony Computer Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Jul 10
1286,23003,A Bug's Life: Active Play,PC,Disney Interactive Studios,Disney Interactive Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Nov 98
1287,23004,A Bug's Life: Activity Centre,PS,Disney Interactive Studios,Sony Computer Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 99
1288,23005,A Fading Melody,XBL,Anchorcast,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Mar 09
1289,23006,A Fairy Tale,DSiW,Black Lantern Studios,High Horse Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Apr 11
1290,23007,A Farewell to Dragons,PC,Arise / KranX Productions,1C Company,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Nov 09
1291,23008,A Frog Game,XBL,imagodespira,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Aug 09
1292,23009,A Game About My Cat,XBL,thelostone,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Jun 11
1293,23010,A Game of Dwarves,PS3,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1294,23011,A Game of Dwarves,PC,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1295,23012,A Game of Tennis,XBL,UberGeekGames,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Jan 09
1296,23013,A Game you can't BEAT!!,XBL,Latin Soul Studio,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1297,23014,A Golden Wake,PC,Wadjet Eye Games,Wadjet Eye Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 14
1298,23015,A Great Easter Egg Hunt,XBL,ProjectorGames,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Apr 09
1299,23016,A Hard Game Without Zombies,XBL,MasterGroke,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 11
1300,23017,A Hat in Time,OSX,Gears for Breakfast,Gears for Breakfast,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Oct 17
1301,23018,A Kappa's Trail,DSiW,Brownie Brown,Nintendo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Jun 10
1302,23019,A Killer's Dream,XBL,Silver Dollar Games,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Nov 09
1303,23020,A Kingdom for Keflings,XBL,NinjaBee,NinjaBee,7.9,N/A,N/A,N/A,N/A,N/A,N/A,19th Nov 08
1304,23021,A Kingdom for Keflings,PC,NinjaBee,NinjaBee,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Mar 10
1305,23022,A Kitchen Sink War,XBL,ECHS BACHS,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Nov 08
1306,23023,A Line in the Sand,PC,SSI,SSI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92
1307,23024,A Little War,And,Unknown,G5 Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jan 14
1308,23025,A Mind Forever Voyaging,MSD,"Infocom, Inc.",Infocom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 85
1309,23026,A Mind Forever Voyaging,C128,"Infocom, Inc.",Activision,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 85
1310,23027,A Mind Forever Voyaging,Amig,"Infocom, Inc.",Infocom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 86
1311,23028,A Mind Forever Voyaging,AST,"Infocom, Inc.",Infocom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 85
1312,23029,A Monsteca Corral: Monsters vs. Robots,WW,Onteca,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Aug 10
1313,23030,A Morons Challenge,XBL,arcarocket,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Jun 09
1314,23031,A New Beginning,Wii,Daedalic Entertainment,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1315,23032,A New Beginning,DS,Daedalic Entertainment,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1316,23033,A Nightmare on Elm Street,NES,Rare Ltd.,LJN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 90
1317,23034,A Nightmare on Elm Street,PC,Westwood Associates,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89
1318,23035,A Perfect Massage,XBL,R3dDr4g0n,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th May 09
1319,23036,A Pimp RPG,XBL,HobbiSoft,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Sep 11
1320,23037,A Reflex Game: Xhake Shake,PC,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Apr 14
1321,23038,A Ressha de Gyoukou,NES,ArtDink,Pony Canyon,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Aug 91
1322,23039,A Ressha de Ikou DS: Navigation Pack,DS,ArtDink,ArtDink,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Dec 10
1323,23040,A Robots Conundrum,XBL,The Riddler 24,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th May 09
1324,23041,A Space Shooter for 2 Bucks!,PSN,Frima Studio,Frima Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 10
1325,23042,A Topsy Turvy Life: The Turvys Strike Back,DSiW,Tecmo Koei Holdings,Tecmo Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st May 10
1326,23043,A Topsy Turvy Life: Turvy Drops,DSiW,Tecmo Koei Holdings,Tecmo Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th May 10
1327,23044,A Valley Without Wind,OSX,"Arcen Games, LLC","Arcen Games, LLC",N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Apr 12
1328,23045,A Way Out,PC,Hazelight,Electronic Arts,7.9,N/A,N/A,N/A,N/A,N/A,N/A,23rd Mar 18
1329,23046,A Wizard's Lizard,Linux,"Lost Decade Games, LLC","Lost Decade Games, LLC",N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Jun 14
1330,23047,A Wizard's Lizard,OSX,"Lost Decade Games, LLC","Lost Decade Games, LLC",N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Jun 14
1331,23048,A Wizard's Lizard,PC,"Lost Decade Games, LLC","Lost Decade Games, LLC",N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Jun 14
1332,23049,A Wizard's Odyssey,XBL,SaratogaHC,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 09
1333,23050,A World of Keflings,XBL,NinjaBee,NinjaBee,8.0,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 10
1334,23051,A World of Keflings: It Came From Outer Space,XBL,NinjaBee,NinjaBee,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Oct 11
1335,23052,A-10 Cuba!,PC,Match Software,Activision,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 96
1336,23053,A-10 Cuba!,Mob,Unknown,Activision,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 96
1337,23054,A-10 Cuba!,OSX,Match Software,Activision,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 96
