,Rank,Name,Platform,Publisher,Developer,Critic_Score,User_Score,Global_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Year
1170,17165,Amnesia,PSP,Idea Factory,Idea Factory,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,18th Aug 11
1171,17166,Tabi no Yubisashi Kaiwachou DS: DS Series 5 Deutsch,DS,TOSE,Nintendo,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,27th Apr 06
1172,17167,Anima - Gate of Memories,PS4,Anima Games Studio,PQube,N/A,N/A,0.04m,0.01m,0.02m,N/A,0.01m,21st Mar 17
1173,17168,The Kore Gang,Wii,SnapDragon Games,Atari,N/A,N/A,0.04m,0.04m,0.00m,N/A,0.00m,08th Nov 11
1174,17169,Great Battle Full Blast,PSP,Banpresto,Namco Bandai Games,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,01st Mar 12
1175,17170,Metal Slug 4 & 5,XB,BrezzaSoft,SNK Playmore,N/A,N/A,0.04m,0.03m,0.01m,N/A,0.00m,21st Aug 05
1176,17171,Ar Nosurge: Ode to an Unborn Star,PSV,Gust,Tecmo Koei,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,02nd Jul 15
1177,17172,The Sims Deluxe,PC,Maxis,Electronic Arts,N/A,N/A,0.04m,0.01m,0.02m,N/A,0.00m,15th Sep 02
1178,17173,Digimon Rumble Arena 2,GC,Black Ship Games,Bandai,N/A,N/A,0.04m,0.03m,0.01m,N/A,0.00m,06th Sep 04
1179,17174,Wondership Q,PSV,Miracle Positive,Cygames,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,19th Nov 15
1180,17175,Sine Mora EX,NS,Digital Reality,THQ Nordic,8.0,N/A,0.04m,N/A,0.04m,N/A,0.00m,26th Sep 17
1181,17176,Adventure Time: Explore the Dungeon Because I Don't Know!,WiiU,Way Forward,D3Publisher,2.8,N/A,0.04m,0.02m,0.02m,N/A,0.00m,12th Dec 13
1182,17177,NCIS,PC,Ubisoft,Ubisoft,N/A,N/A,0.04m,0.01m,0.02m,N/A,0.01m,01st Nov 11
1183,17178,Doki Doki! Pretty Cure Narikiri Life!,3DS,Bandai Namco Games,Namco Bandai Games,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,01st Aug 13
1184,17179,Gravity Falls: Legend of the Gnome Gemulets,3DS,Ubisoft,Ubisoft,N/A,N/A,0.04m,0.03m,0.00m,N/A,0.00m,20th Oct 15
1185,17180,Watashi no Relaxuma,DS,Rocket Company,Rocket Company,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,12th Apr 07
1186,17181,Phantom Kingdom Portable,PSP,Nippon Ichi Software,Nippon Ichi Software,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,06th Oct 11
1187,17182,Pac-Man World Rally,PSP,Smart Bomb Interactive,Namco Bandai,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,22nd Aug 06
1188,17183,Challenge Me: Maths Workout,DS,Oxygen Interactive,O-Games,N/A,N/A,0.04m,0.04m,0.00m,N/A,0.00m,26th May 09
1189,17184,Way of the Samurai 2 Portable,PSP,Spike,Spike,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,03rd Sep 09
1190,17185,One Piece: Great Pirate Colosseum,3DS,Arc System Works,Namco Bandai Games,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,21st Sep 16
1191,17186,The Legend of Heroes: Trails in the Sky SC Evolution,PSV,Falcom,Kadokawa Games,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,10th Dec 15
1192,17187,You Don't Know Jack,PC,"Jellyvision, Inc.",Sierra Entertainment,9.2,N/A,0.04m,0.04m,N/A,N/A,0.00m,30th Sep 95
1193,17188,Deadliest Warrior: Ancient Combat,X360,"Pipeworks Software, Inc.",Unknown,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,17th Apr 12
1194,17189,Code Geass: Hangyaku no Lelouch R2 - Banjou no Geass Gekijou,DS,Bandai Namco Games,Namco Bandai,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,07th Aug 08
1195,17190,IL-2 Sturmovik: 1946,PC,1C: Maddox Games,Ubisoft,N/A,N/A,0.04m,N/A,0.04m,N/A,0.00m,13th Mar 07
1196,17191,Hellboy: The Science of Evil,PSP,Krome Studios,Konami,N/A,N/A,0.04m,0.04m,0.00m,N/A,0.00m,24th Jun 08
1197,17192,Mortimer Beckett and the Secrets of Spooky Manor,Wii,Paprikari,Mumbo Jumbo,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,18th Nov 08
1198,17193,LEGO Indiana Jones: The Original Adventures,PC,Traveller's Tales,LucasArts,N/A,N/A,0.04m,0.02m,0.02m,N/A,0.00m,03rd Jun 08
1199,17194,Little Busters! Converted Edition,PSP,Prototype,Prototype,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,25th Nov 10
1200,17195,Sengoku Otome: Legend Battle,PSV,Unknown,Unknown,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,25th Aug 16
1201,17196,Fashion Week Jr. Designer,DS,505 Games,505 Games,N/A,N/A,0.04m,0.04m,0.00m,N/A,0.00m,23rd Jun 09
1202,17197,Unison: Rebels of Rhythm & Dance,PS2,Tecmo,Tecmo,N/A,N/A,0.04m,0.02m,0.02m,N/A,0.01m,22nd Mar 01
1203,17198,Zoo Quest: Puzzle Fun!,DS,DreamCatcher Interactive,DreamCatcher Interactive,N/A,N/A,0.04m,0.04m,0.00m,N/A,0.00m,22nd Dec 08
1204,17199,Duke Nukem Trilogy: Critical Mass,DS,FrontLine Studios,Deep Silver,N/A,N/A,0.04m,0.04m,0.00m,N/A,0.00m,06th Jun 11
1205,17200,Tennis no Oji-Sama: DokiDoki Survival - Umibe no Secret,PS2,WinkySoft,Konami,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,25th Jan 07
1206,17201,WTF: Work Time Fun,PSP,Sony Computer Entertainment,D3 Publisher,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,17th Oct 06
1207,17202,Gormiti: The Lords of Nature!,Wii,Climax Group,Konami,N/A,N/A,0.04m,0.03m,0.00m,N/A,0.00m,21st Sep 10
1208,17203,Dungeon Raiders,DS,Cyanide Studio,UFO Interactive,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,15th Feb 11
1209,17204,Just Sing! Vol. 2,DS,Engine Software,PQube,N/A,N/A,0.04m,N/A,0.04m,N/A,0.00m,23rd Sep 11
1210,17205,B.L.U.E.: Legend of Water,PS,Unknown,Unknown,N/A,N/A,0.04m,N/A,N/A,0.04m,0.00m,N/A
1211,17206,Dark Half,SNES,Enix Corporation,Enix,N/A,N/A,0.04m,N/A,N/A,0.04m,0.00m,31st May 96
1212,17207,Axiom Verge,PS4,Thomas Happ Games,Thomas Happ Games,N/A,N/A,0.04m,0.03m,N/A,N/A,0.01m,31st Mar 15
1213,17208,Elven Legacy,PC,1C:Ino-Co,Paradox Interactive,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,07th Apr 09
1214,17209,Split/Second,PC,Black Rock Studio,Disney Interactive Studios,N/A,N/A,0.04m,N/A,0.04m,N/A,0.01m,18th May 10
1215,17210,Katekyoo Hitman Reborn! Battle Arena 2 - Spirits Burst,PSP,Ancient,Marvelous Interactive,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,17th Sep 09
1216,17211,Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Gakkou-Hen,DS,Konami,Konami,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,14th Mar 08
1217,17212,Shukufuku no Campanella Portable,PSP,Kadokawa Shoten,Kadokawa Shoten,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,30th Sep 10
1218,17213,Guilty Gear XX Accent Core,Wii,Arc System Works,Aksys Games,N/A,N/A,0.04m,0.03m,0.00m,0.00m,0.00m,15th Oct 07
1219,17214,Jewel Quest Mysteries 2: Trail of the Midnight Heart,DS,Licensed 4U,Unknown,N/A,N/A,0.04m,N/A,0.04m,N/A,0.00m,25th Nov 11
1220,17215,Paws & Claws: Regal Resort,DS,Independent Arts Software,THQ,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,13th Jul 10
1221,17216,LEGO Pirates of the Caribbean: The Video Game,PC,Traveller's Tales,Disney Interactive Studios,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,24th May 11
1222,17217,Chaos;Head - Love Chu*Chu!,PSP,Nitroplus,5pb,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,27th Jan 11
1223,17218,Deadliest Warrior: Ancient Combat,PS3,"Pipeworks Software, Inc.",Unknown,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,17th Apr 12
1224,17219,Game of Thrones: A Telltale Games Series,XOne,Telltale Games,Telltale Games,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,03rd Dec 14
1225,17220,Yourself Fitness,PS2,"responDESIGN, Inc.",responDESIGN,N/A,N/A,0.04m,0.02m,0.02m,N/A,0.01m,02nd Feb 05
1226,17221,Need for Speed: ProStreet,PC,EA Black Box,Electronic Arts,N/A,N/A,0.04m,N/A,0.04m,N/A,0.00m,13th Nov 07
1227,17222,Star Trek: Shattered Universe,XB,Starsphere Interactive,TDK Mediactive,N/A,N/A,0.04m,0.03m,0.01m,N/A,0.00m,14th Jan 04
1228,17223,12Riven: The Psi-Climinal of Integral,PS2,KID Corporation,CyberFront,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,13th Mar 08
1229,17224,Battle Spirits: Digital Starter,DS,Bandai Namco Games,Namco Bandai,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,05th Aug 10
1230,17225,Alia's Carnival! Sacrament,PSV,Dramatic Create,Dramatic Create,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,29th Oct 15
1231,17226,Mazes of Fate DS,DS,Sabarasa Entertainment,Graffiti,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,22nd Aug 08
1232,17227,Game of Thrones: A Telltale Games Series,X360,Telltale Games,Telltale Games,N/A,N/A,0.04m,0.03m,0.00m,N/A,0.00m,03rd Dec 14
1233,17228,Barnyard,Wii,Blue Tongue,THQ,N/A,N/A,0.04m,0.04m,0.00m,N/A,0.00m,04th Dec 06
1234,17229,Lionel Trains: On Track,DS,Unknown,DSI Games,N/A,N/A,0.04m,0.04m,0.00m,N/A,0.00m,06th Dec 06
1235,17230,Painkiller: Hell & Damnation,PS3,The Farm 51,Nordic Games,N/A,N/A,0.04m,0.02m,0.02m,N/A,0.01m,30th Aug 13
1236,17231,WarJetz,PS2,3DO,3DO,N/A,N/A,0.04m,0.02m,0.02m,N/A,0.01m,27th Jun 01
1237,17232,Breeding Stud 2,PS,Konami Computer Entertainment Tokyo,Konami,N/A,N/A,0.04m,N/A,N/A,0.04m,0.00m,30th Jul 98
1238,17233,Banushi Life Game: Winner's Circle,DS,Genki,Genki,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,18th Oct 07
1239,17234,Syberia III,PC,Unknown,Microids,N/A,N/A,0.04m,0.02m,0.02m,N/A,0.00m,25th Apr 17
1240,17235,Catwoman,GBA,Magic Pockets,Electronic Arts,6.1,N/A,0.04m,0.03m,0.01m,N/A,0.00m,20th Jul 04
1241,17236,Gakuen Hetalia Portable,PSP,Idea Factory,Idea Factory,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,24th Mar 11
1242,17237,Chibi Maruko-Chan DS: Maru-Chan no Machi,DS,Banpresto,Namco Bandai,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,05th Feb 09
1243,17238,Capcom Fighting Evolution,XB,Capcom Production Studio 2,Capcom,N/A,N/A,0.04m,0.03m,0.01m,N/A,0.00m,14th Jun 05
1244,17239,Gray Matter,X360,Wizarbox Studios,DTP Entertainment,N/A,N/A,0.04m,N/A,0.04m,N/A,0.00m,25th Feb 11
1245,17240,MLB 2K12 / NBA 2K12 Combo Pack,X360,2K Sports,2K Sports,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,06th Mar 12
1246,17241,Bella Sara 2 - The Magic of Drasilmare,3DS,EKO Software,Big Ben Interactive,N/A,N/A,0.04m,N/A,0.04m,N/A,0.00m,22nd Nov 13
1247,17242,Scribblenauts Mega Pack,XOne,Shiver Games,Warner Bros. Interactive Entertainment,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,18th Sep 18
1248,17243,Unbox: Newbie's Adventure    Read the review,PS4,Prospect Games,Merge Games,N/A,N/A,0.04m,0.03m,N/A,N/A,0.01m,26th Jul 17
1249,17244,IGT Slots: Lucky Larry's Lobstermania,PC,Masque Publishing,Masque Publishing,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,22nd Aug 11
1250,17245,Novastorm,PS,Psygnosis,Psygnosis,N/A,N/A,0.04m,0.02m,0.02m,N/A,0.00m,01st Oct 95
1251,17246,Fushigi no Dungeon - Furai no Shiren 4 Plus: Kami no Hitomi to Akuma no Heso,PSP,Spike Chunsoft,Spike,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,18th Oct 12
1252,17247,World Poker Tour,PSP,2K Sports,2K Sports,N/A,N/A,0.04m,0.04m,0.00m,N/A,0.00m,17th Apr 06
1253,17248,Prey,PC,Human Head Studios,2K Games,8.5,N/A,0.04m,N/A,0.04m,N/A,0.00m,11th Jul 06
1254,17249,Metal Gear Solid: Digital Graphic Novel,PSP,Kojima Productions,Konami,7.6,N/A,0.04m,0.02m,0.00m,0.02m,0.00m,13th Jun 06
1255,17250,PopCap Arcade Vol 1,X360,PopCap Games,PopCap Games,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,15th Nov 07
1256,17251,Dead Ball Zone,PS,Rage Software,GT Interactive,N/A,N/A,0.04m,0.02m,0.02m,N/A,0.00m,01st Aug 98
1257,17252,Metal Slug XX,PSP,SNK Playmore Corporation,Atlus,6.9,N/A,0.04m,0.03m,0.00m,N/A,0.01m,23rd Feb 10
1258,17253,NBA In The Zone '99,N64,Konami Computer Entertainment Osaka,Konami,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,07th Apr 99
1259,17254,NBA in the Zone 2000,N64,KCEO,Konami,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,18th Feb 00
1260,17255,Winning Post World 2010,PS3,Koei,KOEI,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,02nd Apr 10
1261,17256,Do-Konjou Shougakussei: Bon Bita - Hadaka no Choujou Ketsusen!! Bita vs. Dokuro Dei!,DS,Namco Bandai Games,Namco Bandai,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,04th Nov 10
1262,17257,Farm Frenzy,PC,Melesta,Mumbo Jumbo,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,30th Jan 08
1263,17258,Haunted Casino,SAT,Societa,Societa,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,27th Sep 96
1264,17259,Terraria,XOne,Re-Logic,505 Games,N/A,N/A,0.04m,N/A,0.04m,N/A,0.00m,02nd Dec 14
1265,17260,World Series Baseball,SAT,Sega,Sega,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,01st Jan 95
1266,17261,New Little King's Story,PSV,Konami,Konami Digital Entertainment,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,29th Mar 12
1267,17262,PlayStation Move Ape Escape,PS3,SCE Japan Studio,Sony Computer Entertainment,4.0,N/A,0.04m,N/A,0.03m,N/A,0.01m,05th Jul 11
1268,17263,Aeon Flux,PS2,Terminal Reality,Majesco,N/A,N/A,0.04m,0.02m,0.02m,N/A,0.01m,15th Nov 05
1269,17264,Diabolik Lovers: Dark Fate,PSV,Rejet,Idea Factory,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,26th Feb 15
1270,17265,8 to Glory: The Official Game of the PBR,PS4,Three Gates,THQ Nordic,N/A,N/A,0.04m,0.03m,N/A,N/A,0.01m,30th Oct 18
1271,17266,Demolition Company: Gold Edition,PC,Giants Software,Unknown,N/A,N/A,0.04m,N/A,0.04m,N/A,N/A,04th Aug 11
1272,17267,Arctic Tale,Wii,Atomic Planet Entertainment,DSI Games,N/A,N/A,0.04m,0.04m,0.00m,N/A,0.00m,10th Oct 07
1273,17268,Chicken Blaster,DS,FrontLine Studios,Zoo Games,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,15th Sep 09
1274,17269,The Legend of Heroes: Trails in the Sky Third Chapter,PSV,Nihon Falcom Corporation,Nihon Falcom Corporation,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,14th Jul 16
1275,17270,North American Hunting Extravaganza 2,Wii,Arcade Moon,Destineer,N/A,N/A,0.04m,0.03m,0.00m,N/A,0.00m,12th Oct 10
1276,17271,S.Y.K Renshouden Portable,PSP,Idea Factory,Idea Factory,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,21st Apr 11
1277,17272,Metal Max Returns,SNES,Crea-Tech,Data East,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,29th Sep 95
1278,17273,Shattered Union,XB,PopTop Software,2K Games,N/A,N/A,0.04m,0.03m,0.01m,N/A,0.00m,17th Oct 05
1279,17274,Cube Creator DX,3DS,Big John Games,Arc System Works,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,27th Apr 17
1280,17275,Atari Flashback Classics: Volume 1,NS,Atari,Atari,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,13th Dec 18
1281,17276,Mega Man X Legacy Collection 1+2,XOne,Digital Eclipse Software,Capcom Entertainment,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,24th Jul 18
1282,17277,Hanaoni: Yume no Tsudzuki,PSP,Design Factory,Idea Factory,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,22nd Mar 12
1283,17278,Mat Hoffman's Pro BMX 2,GC,Rainbow Studios,Activision,N/A,N/A,0.04m,0.03m,0.01m,N/A,0.00m,08th Oct 02
1284,17279,UnchainBlades ReXX,3DS,FuRyu Corporation,Atlus,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,31st Dec 12
1285,17280,Free Running,Wii,Core Design Ltd.,Graffiti,N/A,N/A,0.04m,0.02m,0.02m,N/A,0.00m,27th Apr 10
1286,17281,Gal Gun,X360,Inti Creates,Alchemist,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,27th Jan 11
1287,17282,NHL Hitz Pro,GC,Next Level Games,Midway Games,N/A,N/A,0.04m,0.03m,0.01m,N/A,0.00m,25th Sep 03
1288,17283,Ookami Kakushi,PSP,Konami,Konami,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,20th Aug 09
1289,17284,Bureaucracy,PC,"Infocom, Inc.",Infocom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 87
1290,17285,Deadly Arts,N64,Konami Computer Entertainment Osaka,Konami,N/A,N/A,0.04m,0.03m,0.01m,N/A,0.00m,07th Oct 98
1291,17286,Her Story,iOS,Sam Barlow,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1292,17287,Looney Tunes Duck Dodgers Starring: Daffy Duck,N64,Paradigm Entertainment,Infogrames,N/A,N/A,0.04m,0.03m,0.01m,N/A,0.00m,16th Sep 00
1293,17288,Monaco Grand Prix,N64,Ubisoft,Ubisoft,N/A,N/A,0.04m,0.03m,0.01m,N/A,0.00m,01st Sep 99
1294,17289,PD Ultraman Battle Collection 64,N64,Bandai,Bandai,N/A,N/A,0.04m,N/A,N/A,0.04m,0.00m,16th Jul 99
1295,17290,Rally Challenge 2000,N64,Europress,SouthPeak Interactive,N/A,N/A,0.04m,0.03m,0.01m,N/A,0.00m,30th Jun 00
1296,17291,Superman: Countdown to Apokolips,GBA,Mistic Software,Atari,N/A,N/A,0.04m,0.03m,0.01m,N/A,0.00m,26th Mar 03
1297,17292,Worms Armageddon,N64,Team17 Software,Infogrames,N/A,N/A,0.04m,0.03m,0.01m,N/A,0.00m,30th Mar 00
1298,17293,Zen-Nippon GT Senshuken,SNES,Kaneko Co. Ltd,Banpresto,N/A,N/A,0.04m,N/A,N/A,0.04m,0.00m,29th Sep 95
1299,17294,Kikou Heidan J-Phoenix 2,PS2,Takara,Takara,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,28th Aug 03
1300,17295,Sengoku Musou 3 Z Special,PSP,Omega Force,Tecmo Koei,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,16th Feb 12
1301,17296,Elex,XOne,Piranha Bytes,THQ Nordic,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,17th Oct 17
1302,17297,Dragon's Lair 3D: Return to the Lair,GC,Dragonstone Software,Encore,N/A,N/A,0.04m,0.03m,0.01m,N/A,0.00m,22nd Dec 02
1303,17298,Harukanaru Toki no Naka de 5,PSP,Tecmo Koei Games,Tecmo Koei,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,24th Feb 11
1304,17299,Port Royale 2,PC,Ascaron,Ascaron Entertainment,N/A,N/A,0.04m,N/A,0.03m,N/A,0.01m,13th Sep 04
1305,17300,Worms 4: Mayhem,XB,Team17 Software,Majesco,N/A,N/A,0.04m,0.03m,0.01m,N/A,0.00m,04th Oct 05
1306,17301,Platinum Sudoku,DS,Gameloft,Ubisoft,N/A,N/A,0.04m,0.03m,0.01m,N/A,0.00m,03rd Jul 07
1307,17302,Winning Post 7 2012,PSP,Koei Tecmo Games,Tecmo Koei,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,15th Mar 12
1308,17303,Here They Lie,PS4,Tangentlemen,Sony Interactive Entertainment,N/A,N/A,0.04m,N/A,0.03m,N/A,0.01m,13th Oct 16
1309,17304,Point Blank 2,PS,TOSE,Namco,N/A,N/A,0.04m,0.02m,0.02m,N/A,0.00m,30th Apr 99
1310,17305,Who Wants to Be a Millionaire: 3rd Edition,DS,Ubisoft,Ubisoft,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,05th Oct 10
1311,17306,Company of Heroes: Tales of Valor,PC,Relic,THQ,N/A,N/A,0.04m,N/A,0.03m,N/A,0.01m,07th Apr 09
1312,17307,Farm Frenzy 3,PC,"Alawar Entertainment, Inc.",Alawar Entertainment,N/A,N/A,0.04m,N/A,0.03m,N/A,0.01m,21st Jul 09
1313,17308,Saru! Get You! Pipo Saru Senki,PSP,Shift,Sony Computer Entertainment,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,19th Mar 09
1314,17309,Gummy Bears Mini Golf,Wii,Beyond Reality,Storm City Games,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,30th Sep 10
1315,17310,System 3 presents Ferrari Challenge Trofeo Pirelli,DS,Climax Group,System 3 Arcade Software,N/A,N/A,0.04m,0.03m,0.01m,N/A,0.00m,26th Aug 08
1316,17311,J.League Pro Soccer Club o Tsukurou! 8 Euro Plus,PSP,Sega,Sega,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,17th Oct 13
1317,17312,Patrician IV,PC,Gaming Minds Studios,Kalypso,6.7,N/A,0.04m,0.03m,0.00m,N/A,0.00m,14th Sep 10
1318,17313,Under Night In-Birth Exe:Latest,PS4,Arc System Works,Aksys Games,N/A,N/A,0.04m,0.01m,N/A,0.03m,0.00m,09th Feb 18
1319,17314,Dark Souls Trilogy,XOne,From Software,Namco Bandai,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,19th Oct 18
1320,17315,Imabikisou,PS3,ChunSoft,Sega,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,25th Oct 07
1321,17316,The Treasures of Montezuma,DS,Most Wanted Entertainment,O-Games,N/A,N/A,0.04m,0.02m,0.02m,N/A,0.00m,28th Sep 10
1322,17317,Hakuouki: Reimeiroku Portable,PSP,Otomate,Idea Factory,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,28th Jul 11
1323,17318,Sega Ages 2500 Series Vol. 33: Fantasy Zone Complete Collection,PS2,M2,Sega,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,11th Sep 08
1324,17319,Antz Extreme Racing,PS2,Supersonic Software,Empire Interactive,N/A,N/A,0.04m,0.02m,0.02m,N/A,0.01m,19th Sep 02
1325,17320,Motto TOEIC Test DS Training,DS,IE Institute,IE Institute,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,12th Jun 08
1326,17321,Reco Love: Blue Ocean,PSV,Dingo Inc.,Kadokawa Games,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,01st Oct 16
1327,17322,Atelier Iris 3: Grand Phantasm (JP Sales),PS2,Gust,NIS America,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,29th May 07
1328,17323,My Riding Stables: Life with Horses,PS4,Independent Arts Software GmbH,TREVA Entertainment,N/A,N/A,0.04m,0.03m,N/A,N/A,0.01m,13th Nov 18
1329,17324,Super Robot Gakuen,DS,Banpresto,Namco Bandai,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,27th Aug 09
1330,17325,Atelier Sophie: The Alchemist of the Mysterious Book,PS3,Gust,Tecmo Koei,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,19th Nov 15
1331,17326,The Sims 2: Pets,PC,Maxis,Electronic Arts,N/A,N/A,0.04m,0.01m,0.02m,N/A,0.00m,17th Oct 06
1332,17327,Samurai Warriors 2: Empires,X360,Omega Force,KOEI,N/A,N/A,0.04m,0.03m,0.00m,0.01m,0.00m,27th Feb 07
1333,17328,Jojo's Fashion Show: Design in a Dash!,DS,GameLab,Ubisoft,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,27th Jan 09
1334,17329,Mike Tyson Boxing,GBA,Virtuacraft,Ubisoft,N/A,N/A,0.04m,0.03m,0.01m,N/A,0.00m,06th Mar 02
1335,17330,The Legend of Heroes: Trails in the Sky FC,PS3,Nihon Falcom Corporation,Falcom Corporation,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,13th Dec 12
1336,17331,Meteos: Disney Magic,DS,Q Entertainment,Disney Interactive Studios,7.3,N/A,0.04m,0.01m,0.02m,N/A,0.00m,20th Feb 07
1337,17332,Okami HD,NS,Capcom,Capcom,N/A,10.0,0.04m,N/A,N/A,0.04m,N/A,09th Aug 18
1338,17333,Go Diego Go!: Safari Rescue,PS2,High Voltage Software,2K Play,N/A,N/A,0.04m,0.02m,0.02m,N/A,0.01m,11th Feb 08
1339,17334,Battle Chasers: Nightwar,XOne,Airship Syndicate,THQ Nordic,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,03rd Oct 17
1340,17335,Luxor: Pharaoh's Challenge,Wii,MumboJumbo,Mumbo Jumbo,N/A,N/A,0.04m,0.01m,0.02m,N/A,0.00m,15th Jan 08
1341,17336,Don't Starve: Giant Edition,XOne,Klei Entertainment,505 Games,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,17th Apr 18
1342,17337,Surviving Mars,PS4,Haemimont Games,Maximum Games,N/A,N/A,0.04m,0.03m,N/A,N/A,0.01m,15th Mar 18
1343,17338,Clannad,PS2,Visual Arts,Interchannel,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,23rd Feb 06
1344,17339,Tom Clancy's Ghost Recon Wildlands,PC,Ubisoft Paris,Ubisoft,7.4,N/A,0.04m,N/A,0.04m,N/A,0.00m,07th Mar 17
1345,17340,Monster Band,DS,Novarama,DreamCatcher Interactive,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,02nd Mar 09
1346,17341,Fisherman's Challenge,PS2,Konami,Konami,N/A,N/A,0.04m,0.02m,0.02m,N/A,0.01m,19th Jan 03
1347,17342,Akko ni Omakase! Brain Shock,DS,Taito Corporation,Taito,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,07th Dec 06
