,Rank,Name,Platform,Publisher,Developer,Critic_Score,User_Score,Global_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Year
918,12303,Leather Goddesses of Phobos,PC,"Infocom, Inc.",Infocom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 86
919,12304,Colony Survival,PC,Pipliz,Pipliz,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Jun 17
920,12305,007: Quantum of Solace,DS,Vicarious Visions,Activision,6.3,N/A,0.13m,0.11m,0.01m,N/A,0.01m,04th Nov 08
921,12306,7th Dragon 2020-II,PSP,imageepoch Inc.,Sega,N/A,N/A,0.13m,N/A,N/A,0.13m,N/A,18th Apr 13
922,12307,Battlefield 2: Armored Fury,PC,Digital Illusions,Electronic Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 06
923,12308,Bionic Commando Rearmed,All,GRIN,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
924,12309,Castlevania: Legacy of Darkness,N64,KCEK,Konami,N/A,N/A,0.13m,0.06m,0.02m,0.05m,0.00m,30th Nov 99
925,12310,Egypt II: The Heliopolis Prophecy,All,Cryo Interactive,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
926,12311,Heroes of Ruin,3DS,n-Space,Square Enix,6.6,N/A,0.21m,0.13m,0.07m,N/A,0.02m,17th Jul 12
927,12312,Little King's Story    Read the review,Wii,Cing Inc. / Town Factory,Xseed Games,8.5,9.0,0.29m,0.14m,0.11m,0.02m,0.02m,21st Jul 09
928,12313,Mobile Suit Gundam Side Stories,All,B.B. Studio,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
929,12314,NBA Jam 2000,N64,Acclaim Entertainment,Acclaim Entertainment,N/A,N/A,0.13m,0.12m,0.01m,N/A,0.00m,31st Oct 99
930,12315,Nobunaga's Ambition: Taishi,All,Koei Tecmo Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
931,12316,Sin and Punishment,N64,"Treasure Co., Ltd.",Nintendo,N/A,N/A,0.13m,N/A,N/A,0.13m,0.00m,21st Nov 00
932,12317,Star Ocean: Blue Sphere,GB,tri-Ace,Enix,N/A,N/A,0.14m,N/A,N/A,0.14m,0.00m,28th Jun 01
933,12318,Steel Panthers,PC,Strategic Simulations,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
934,12319,Warriors All-Stars,All,Omega Force,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
935,12320,QuestRun,PC,Cuve Games,Digerati Distribution,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Apr 14
936,12321,Shrek Super Party,XB,Mass Media,TDK Mediactive,N/A,N/A,0.13m,0.10m,0.03m,N/A,0.00m,29th Nov 02
937,12322,Sonic Riders,XB,Sonic Team,Sega,N/A,N/A,0.13m,0.10m,0.03m,N/A,0.00m,21st Feb 06
938,12323,Rally Fusion: Race of Champions,PS2,Climax Group,Activision,N/A,N/A,0.13m,0.06m,0.05m,N/A,0.02m,11th Nov 02
939,12324,Football Manager Handheld 2012,PSP,Sports Interactive,Sega,N/A,N/A,0.13m,N/A,0.09m,N/A,0.04m,28th Oct 11
940,12325,Dinosaur Hunt,PC,Racing Bros,ANPA.US,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Sep 15
941,12326,Lovely Lisa and Friends,DS,Tomy,Tomy Corporation,N/A,N/A,0.13m,0.12m,N/A,N/A,0.01m,23rd Feb 10
942,12327,The House of the Dead,SAT,Tantalus Interactive,Sega,7.5,N/A,0.13m,N/A,N/A,0.13m,0.00m,31st Mar 98
943,12328,Mega Man IV,GB,Capcom,Capcom,N/A,N/A,0.13m,N/A,N/A,0.13m,N/A,01st Jan 93
944,12329,The Legend of Heroes: Trails of Cold Steel IV    Read the review,PS4,Falcom,NIS America,N/A,N/A,0.13m,N/A,N/A,0.13m,N/A,27th Oct 20
945,12330,All Star Cheer Squad 2,Wii,Gorilla Games,THQ,N/A,N/A,0.13m,0.12m,0.00m,N/A,0.01m,27th Oct 09
946,12331,Yu-Gi-Oh! Nightmare Troubadour (JP sales),DS,Konami,Konami,N/A,N/A,0.13m,N/A,0.03m,0.10m,N/A,30th Aug 05
947,12332,Akiba's Trip: Undead & Undressed,PS3,Acquire,Xseed Games,N/A,N/A,0.13m,0.06m,0.01m,0.04m,0.02m,12th Aug 14
948,12333,RealSports Volleyball,2600,Atari,Atari,N/A,N/A,0.13m,0.12m,0.01m,N/A,0.00m,01st Jan 82
949,12334,Cabela's Alaskan Adventure,X360,Activision,Activision,N/A,N/A,0.13m,0.12m,0.00m,N/A,0.01m,19th Sep 06
950,12335,Heroes of the Pacific,XB,IR Gurus Interactive,Ubisoft,N/A,N/A,0.13m,0.10m,0.03m,N/A,0.00m,28th Sep 05
951,12336,NightCaster,XB,Jaleco Entertainment,Microsoft,N/A,N/A,0.13m,0.10m,0.03m,N/A,0.00m,21st Jan 02
952,12337,RollerCoaster Tycoon,XB,Atari,Atari,5.5,N/A,0.13m,0.10m,0.03m,N/A,0.00m,25th Mar 03
953,12338,FIFA World Cup Germany 2006,GC,EA Canada,EA Sports,7.7,N/A,0.13m,0.10m,0.03m,N/A,0.00m,24th Apr 06
954,12339,Barbie and The Three Musketeers,DS,Activision,Activision,N/A,N/A,0.13m,0.12m,0.00m,N/A,0.01m,03rd Nov 09
955,12340,Hitman 2: Silent Assassin,GC,IO Interactive,Eidos Interactive,8.3,N/A,0.13m,0.10m,0.03m,N/A,0.00m,19th Jun 03
956,12341,"Warhammer 40,000: Regicide",PC,Hammerfall Publishing,Hammerfall Publishing,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Sep 15
957,12342,"Linea, the Game",PC,KHB-Soft,KHB-Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Jan 16
958,12343,Puyo Puyo!! 20th Anniversary,3DS,Sonic Team,Sega,N/A,N/A,0.13m,N/A,N/A,0.13m,N/A,15th Dec 11
959,12344,Ape Escape 3,PS2,SCE Japan Studio,Sony Computer Entertainment,7.8,N/A,0.13m,0.06m,0.05m,N/A,0.02m,17th Jan 06
960,12345,Digimon Racing,GBA,Griptonite Games,Bandai,6.0,N/A,0.13m,0.09m,0.03m,N/A,0.00m,13th Sep 04
961,12346,Cucumber Blues,PC,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Apr 17
962,12347,"Crouching Tiger, Hidden Dragon",PS2,Light Weight,Ubisoft,N/A,N/A,0.13m,0.06m,0.05m,N/A,0.02m,09th Oct 03
963,12348,Eat Lead: The Return of Matt Hazard,PS3,Vicious Cycle,D3 Publisher,5.3,N/A,0.13m,0.09m,0.02m,0.00m,0.01m,26th Feb 09
964,12349,Family Fortunes,Wii,Mindscape,Mindscape,N/A,N/A,0.13m,N/A,0.12m,N/A,0.01m,23rd Oct 09
965,12350,Last Bronx,SAT,Sega,Sega,N/A,N/A,0.13m,N/A,N/A,0.13m,0.00m,30th Sep 97
966,12351,Bootombaa,PC,Naarassusi Game,cada,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Mar 17
967,12352,Dungreed,PC,TEAM HORAY,TEAM HORAY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Feb 18
968,12353,Obduction,PC,Cyan Worlds,Cyan Worlds,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Aug 16
969,12354,Iridion II,GBA,Shin'en GmbH,Majesco,7.9,N/A,0.13m,0.09m,0.03m,N/A,0.00m,29th May 03
970,12355,Momotaro Douchuuki,SAT,SIMS,Hudson Soft,N/A,N/A,0.13m,N/A,N/A,0.13m,N/A,25th Sep 97
971,12356,Watch Dogs,WiiU,Ubisoft Montreal,Ubisoft,N/A,N/A,0.13m,0.07m,0.05m,N/A,0.01m,18th Nov 14
972,12357,Borderlands: Double Game Add-On Pack,X360,Gearbox Software,2K Games,N/A,N/A,0.13m,0.10m,0.02m,N/A,0.01m,06th Apr 10
973,12358,My Baby: First Steps,Wii,Nobilis,SouthPeak Interactive,N/A,N/A,0.13m,0.12m,0.00m,N/A,0.01m,03rd Nov 09
974,12359,Whiplash,PS2,Crystal Dynamics,Eidos Interactive,N/A,N/A,0.13m,0.06m,0.05m,N/A,0.02m,18th Nov 03
975,12360,Steel Battalion: Heavy Armor,X360,From Software,Capcom,N/A,N/A,0.13m,0.08m,0.02m,0.02m,0.01m,19th Jun 12
976,12361,Star Wars: Lethal Alliance,PSP,Ubisoft Montreal,Ubisoft,6.3,N/A,0.13m,0.11m,0.01m,N/A,0.01m,07th Dec 06
977,12362,Runestone Keeper,PC,Blackfire Games,Blackfire Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Mar 15
978,12363,Street Fighter IV,PC,Capcom / Dimps Corporation,Capcom,9.1,N/A,0.13m,0.07m,0.05m,N/A,0.02m,07th Jul 09
979,12364,Summon Night: Twin Age,DS,Flight-Plan,Atlus,7.3,N/A,0.13m,0.07m,N/A,0.05m,0.01m,03rd Jun 08
980,12365,Cataegis : The White Wind,PC,Acido Cinza,Kiss,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Sep 15
981,12366,Golf Club 2,PS4,HB Studios,Maximum Games,N/A,N/A,0.13m,0.05m,0.06m,N/A,0.02m,27th Jun 17
982,12367,Rango: The Video Game,X360,Behaviour Studios,Paramount Digital Entertainment,N/A,N/A,0.13m,0.06m,0.06m,N/A,0.01m,01st Mar 11
983,12368,NBA Live 16,XOne,EA Tiburon,EA Sports,N/A,N/A,0.13m,0.11m,0.01m,N/A,0.01m,29th Sep 15
984,12369,Puppies 3D,3DS,Ubisoft,Ubisoft,N/A,N/A,0.13m,0.08m,0.04m,N/A,0.01m,08th Nov 11
985,12370,Destroy All Humans! Path of the Furon,X360,Sandblast Games,THQ,4.1,N/A,0.13m,0.08m,0.04m,N/A,0.01m,02nd Dec 08
986,12371,Margot's Word Brain,Wii,Slam Games,Zoo Digital Publishing,N/A,N/A,0.13m,0.12m,0.00m,N/A,0.01m,23rd Sep 08
987,12372,Army Men: Soldiers of Misfortune,Wii,"Big Blue Bubble, Inc.",Zoo Games,N/A,N/A,0.13m,0.12m,N/A,N/A,0.01m,10th Oct 08
988,12373,Spider-Man: Battle for New York,DS,Torus Games,Activision,N/A,N/A,0.13m,0.12m,N/A,N/A,0.01m,14th Nov 06
989,12374,Pop'n Music Portable,PSP,Konami,Konami,N/A,N/A,0.13m,N/A,N/A,0.13m,N/A,04th Feb 10
990,12375,SoulCalibur II (JP weekly data),PS2,Namco,Namco,N/A,N/A,0.13m,N/A,N/A,0.13m,N/A,27th Aug 03
991,12376,Nintendo Puzzle Collection,GC,Intelligent Systems,Unknown,N/A,N/A,0.13m,N/A,N/A,0.13m,0.00m,N/A
992,12377,Tales of Destiny 2,PSP,Namco Tales Studio,Namco Bandai,N/A,N/A,0.12m,N/A,N/A,0.12m,N/A,15th Feb 07
993,12378,Otogi: Myth of Demons,XB,From Software,Sega,N/A,N/A,0.13m,0.08m,0.02m,0.03m,0.00m,27th Aug 03
994,12379,Victorious: Time to Shine,X360,High Voltage Software,D3 Publisher,N/A,N/A,0.13m,0.12m,N/A,N/A,0.01m,15th Nov 11
995,12380,Alter Echo,PS2,Outrage Games,THQ,N/A,N/A,0.13m,0.06m,0.05m,N/A,0.02m,19th Aug 03
996,12381,Deepak Chopra's Leela,X360,Curious Pictures,THQ,N/A,N/A,0.13m,0.07m,0.05m,N/A,0.01m,08th Nov 11
997,12382,Walt Disney Pictures Presents: The Wild,GBA,Climax Group,Buena Vista,N/A,N/A,0.13m,0.09m,0.03m,N/A,0.00m,08th Sep 06
998,12383,Deception IV: Blood Ties,PS3,Tecmo Koei Games,Tecmo Koei,N/A,N/A,0.13m,0.03m,0.02m,0.07m,0.01m,25th Mar 14
999,12384,DreamWorks Super Star Kartz,DS,Activision,Activision,N/A,N/A,0.13m,0.08m,0.03m,N/A,0.01m,15th Nov 11
1000,12385,Puzzle de Harvest Moon,DS,Platinum Egg,Natsume,N/A,N/A,0.13m,0.12m,N/A,N/A,0.01m,06th Nov 07
1001,12386,Hero of the Kingdom,PC,Lonely Troops,Lonely Troops,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Dec 12
1002,12387,Metal Max 3,DS,Crea-Tech,Enterbrain,N/A,N/A,0.13m,N/A,N/A,0.13m,N/A,29th Jul 10
1003,12388,Rock Band Track Pack Volume 1,PS2,Harmonix Music Systems,MTV Games,N/A,N/A,0.13m,0.06m,0.05m,N/A,0.02m,15th Jul 08
1004,12389,Fat Princess: Fistful of Cake    Read the review,PSP,SuperVillain Studios,Sony Computer Entertainment,7.0,N/A,0.13m,0.08m,0.02m,N/A,0.02m,04th May 10
1005,12390,WipeOut 3 The Game,WiiU,Behaviour Interactive,Activision,N/A,N/A,0.13m,0.11m,N/A,N/A,0.01m,18th Nov 12
1006,12391,Namco Soccer Prime Goal,PS,Namco,Sony Computer Entertainment,N/A,N/A,0.13m,N/A,N/A,0.12m,0.01m,01st Nov 96
1007,12392,Persona Dancing: Endless Night Collection,PS4,Atlus,Atlus,N/A,N/A,0.13m,0.07m,N/A,0.04m,0.02m,04th Dec 18
1008,12393,Spaceport Hope,PC,team BitClub,team BitClub,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Apr 16
1009,12394,Ikaruga,PC,Treasure,Treasure,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Feb 14
1010,12395,NBA 08,PS2,SCE San Diego Studio,Sony Computer Entertainment,N/A,N/A,0.13m,0.06m,0.05m,N/A,0.02m,26th Sep 07
1011,12396,Rock Band Track Pack Volume 2,PS3,Harmonix Music Systems,MTV Games,N/A,N/A,0.13m,0.11m,0.00m,N/A,0.01m,17th Nov 08
1012,12397,Goosebumps: The Game,NS,WayForward,GameMill Entertainment,N/A,N/A,0.13m,0.09m,0.02m,N/A,0.01m,09th Oct 18
1013,12398,Monster Hunter Frontier Online,X360,Capcom,Capcom,N/A,N/A,0.13m,N/A,N/A,0.13m,N/A,24th Jun 10
1014,12399,Tom Clancy's Splinter Cell: Double Agent,Wii,Ubisoft Montreal,Ubisoft,N/A,N/A,0.13m,0.10m,0.01m,N/A,0.01m,28th Nov 06
1015,12400,Akiba's Trip: Undead & Undressed,PS4,Acquire,Xseed Games,N/A,N/A,0.13m,0.09m,N/A,0.02m,0.02m,25th Nov 14
1016,12401,NASCAR Heat 3,PS4,Monster Games,704Games,N/A,N/A,0.13m,0.10m,N/A,N/A,0.02m,07th Sep 18
1017,12402,Shin Megami Tensei: Digital Devil Saga,PS2,Atlus Co.,Atlus,7.6,N/A,0.13m,0.06m,0.05m,N/A,0.02m,05th Apr 05
1018,12403,Of Orcs and Men,PC,Cyanide Studio,Focus Home Interactive,N/A,N/A,0.00m,N/A,0.00m,N/A,0.00m,11th Oct 12
1019,13001,Puyo Puyo Tetris,3DS,Sonic Team,Sega,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,06th Feb 14
1020,13002,Transformer: Rise of the Dark Spark,PS3,Edge of Reality,Activision,N/A,N/A,0.11m,0.04m,0.04m,0.01m,0.02m,24th Jun 14
1021,13003,Merv Griffin's Crosswords,Wii,Pipeworks Software Inc.,THQ,N/A,N/A,0.11m,0.11m,N/A,N/A,0.01m,17th Nov 08
1022,13004,Cabela's Deer Hunt 2005 Season,XB,Sand Grain Studios,Activision,N/A,N/A,0.11m,0.09m,0.02m,N/A,0.00m,26th Aug 04
1023,13005,Tom Clancy's EndWar,PSP,Funatics Software,Ubisoft,6.7,N/A,0.11m,0.10m,0.01m,N/A,0.01m,04th Nov 08
1024,13006,Darkspore,PC,Maxis,Electronic Arts,6.6,N/A,0.11m,0.07m,0.03m,N/A,0.01m,26th Apr 11
1025,13007,SplashDown,XB,Rainbow Studios,Atari,N/A,N/A,0.11m,0.09m,0.02m,N/A,0.00m,25th Jun 02
1026,13008,Late Shift,PC,CtrlMovie,Wales Interactive Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Apr 17
1027,13009,Nobunaga no Yabou: Tenshoki,SAT,Koei,KOEI,N/A,N/A,0.11m,N/A,N/A,0.11m,0.00m,29th Sep 95
1028,13010,F1 Racing Championship,PS,Ubisoft Shanghai,Video System,N/A,N/A,0.11m,0.06m,0.04m,N/A,0.01m,11th Oct 00
1029,13011,Tecmo Bowl: Kickoff,DS,Polygon Magic,Tecmo,N/A,N/A,0.11m,0.11m,N/A,N/A,0.01m,18th Nov 08
1030,13012,Dead Man's Hand,XB,Human Head Studios,Atari,N/A,N/A,0.11m,0.09m,0.02m,N/A,0.00m,03rd Mar 04
1031,13013,Smash Cars,PS2,Creat Studio,Metro 3D,N/A,N/A,0.11m,0.06m,0.04m,N/A,0.01m,13th Aug 03
1032,13014,Zen Bound 2,PC,Secret Exit Ltd.,Secret Exit Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Nov 10
1033,13015,Squirbs,PC,Team Indev,Team Indev,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jan 16
1034,13016,Sword Art Online: Hollow Realization,PC,Aquria,Bandai Namco Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Oct 17
1035,13017,Dungeons & Dragons: Daggerdale,PC,Bedlam Games,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jun 11
1036,13018,Garden Rescue: Christmas Edition,PC,Rainbow Games,Rainbow Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Nov 15
1037,13019,NASCAR 07,PS2,EA Tiburon,EA Sports,N/A,N/A,0.11m,0.06m,0.04m,N/A,0.01m,06th Sep 06
1038,13020,Zubo,DS,EA Bright Light,Electronic Arts,7.5,N/A,0.11m,0.08m,0.02m,N/A,0.01m,10th Mar 09
1039,13021,The Lord of the Rings: Aragorn's Quest,DS,Headstrong Games,Warner Bros. Interactive,N/A,N/A,0.11m,0.09m,0.02m,N/A,0.01m,14th Sep 10
1040,13022,Animal Genius,DS,Big Blue Bubble Inc.,Scholastic Inc.,N/A,N/A,0.11m,0.10m,0.00m,N/A,0.01m,25th Sep 07
1041,13023,Digimon Story: Cyber Sleuth,PS4,Media.Vision,Namco Bandai Games,N/A,7.7,0.11m,N/A,0.10m,N/A,0.02m,02nd Feb 16
1042,13024,Jikkyou Powerful Pro Yakyuu 12 Ketteiban,PS2,PawaPuro Production,Konami,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,15th Dec 05
1043,13025,Yogi Bear: The Video Game,Wii,Monkey Bar Games,D3 Publisher,N/A,N/A,0.11m,0.06m,0.05m,N/A,0.01m,07th Dec 10
1044,13026,Melty Blood: Act Cadenza,PS2,Ecole,Sega,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,10th Aug 06
1045,13027,Dokapon Kingdom,PS2,Sting,Atlus,N/A,N/A,0.11m,0.05m,0.04m,0.02m,0.01m,14th Oct 08
1046,13028,A Witch's Tale,DS,Hit Maker,NIS America,5.0,N/A,0.11m,0.08m,N/A,0.03m,0.01m,06th Oct 09
1047,13029,Samorost 3,PC,Amanita Design,Amanita Design,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Mar 16
1048,13030,The Alliance Alive    Read the review,3DS,Cattle Call,Atlus,7.3,N/A,0.11m,0.04m,N/A,0.06m,0.01m,27th Mar 18
1049,13031,Classic NES Series: Bomberman,GBA,Hudson Soft,Nintendo,5.4,N/A,0.11m,N/A,N/A,0.11m,N/A,02nd Jun 04
1050,13032,INK,PC,ZackBellGames,ZackBellGames,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Aug 15
1051,13033,ToeJam & Earl III: Mission to Earth,XB,ToeJam & Earl Productions,Sega,N/A,N/A,0.11m,0.09m,0.02m,N/A,0.00m,23rd Oct 02
1052,13034,Phantasy Star Collection,GBA,Digital Eclipse,THQ,7.9,N/A,0.11m,0.08m,0.03m,N/A,0.00m,24th Nov 02
1053,13035,Doukoku Shoshite...,SAT,Data East,Data East,N/A,N/A,0.11m,N/A,N/A,0.11m,0.00m,26th Feb 98
1054,13036,LEGO Knights' Kingdom,GBA,Razorback Developments,THQ,N/A,N/A,0.11m,0.08m,0.03m,N/A,0.00m,04th Oct 04
1055,13037,Dead Cells    Read the review,NS,Motion Twin,Merge Games,9.3,N/A,0.11m,0.08m,0.02m,N/A,0.01m,15th Aug 18
1056,13038,Starpoint Gemini Warlords,PC,Little Green Men Games,Iceberg Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd May 17
1057,13039,Retro Game Challenge    Read the review,DS,Bandai Namco Games,Xseed Games,8.1,N/A,0.11m,N/A,N/A,0.11m,N/A,10th Feb 09
1058,13040,Mechanic Master,DS,Most Wanted Entertainment,Midway Games,N/A,N/A,0.11m,0.10m,0.00m,N/A,0.01m,21st Oct 08
1059,13041,NBA Jam 2002,GBA,Digitial Creations,Acclaim Entertainment,N/A,N/A,0.11m,0.08m,0.03m,N/A,0.00m,17th Feb 02
1060,13042,Shining Force NEO,PS2,Neverland,Sega,N/A,N/A,0.11m,0.06m,0.04m,N/A,0.01m,20th Oct 05
1061,13043,Tom Clancy's Splinter Cell Trilogy,PS3,Ubisoft,Ubisoft,6.5,N/A,0.11m,N/A,0.09m,N/A,0.02m,27th Sep 11
1062,13044,Monster Madness: Battle for Suburbia,X360,Artificial Studios,SouthPeak Interactive,N/A,N/A,0.11m,0.10m,0.00m,N/A,0.01m,12th Jun 07
1063,13045,Army Men: Sarge's War,XB,Tactical Development,Global Star Software,N/A,N/A,0.11m,0.09m,0.02m,N/A,0.00m,02nd Aug 04
1064,13046,Fantastic Four: Rise of the Silver Surfer,X360,Visual Concepts,2K Games,N/A,N/A,0.11m,0.10m,0.01m,N/A,0.01m,15th Jun 07
1065,13047,Primal Rage,PS,Probe Entertainment Limited,Time Warner Interactive,N/A,N/A,0.11m,0.06m,0.04m,N/A,0.01m,01st Jan 95
1066,13048,FIFA Street 2,GC,EA Canada,EA Sports BIG,N/A,N/A,0.11m,0.09m,0.02m,N/A,0.00m,28th Feb 06
1067,13049,NCIS 3D,3DS,Ubisoft,Ubisoft,N/A,N/A,0.11m,0.06m,0.04m,N/A,0.01m,14th Aug 12
1068,13050,Constructor HD,PS4,System 3,Deep Silver,N/A,N/A,0.11m,0.09m,N/A,N/A,0.02m,11th Jul 17
1069,13051,Heart Catch PreCure! Oshare Collection,DS,Bandai Namco Games,Namco Bandai,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,05th Aug 10
1070,13052,Taito Legends,PS2,Empire Oxford,Sega,N/A,N/A,0.11m,0.06m,0.04m,N/A,0.01m,25th Oct 05
1071,13053,Farm Together,PC,Milkstone Studios S.L.,Milkstone Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Oct 18
1072,13054,Tom Clancy's Rainbow Six: Rogue Spear,GBA,Ubisoft Milan,Ubisoft,N/A,N/A,0.11m,0.08m,0.03m,N/A,0.00m,18th Mar 02
1073,13055,SaGa: Scarlet Grace,PSV,Square Enix,Square Enix,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,15th Dec 16
1074,13056,NFL Head Coach 09,X360,EA Tiburon,EA Sports,N/A,N/A,0.11m,0.11m,N/A,N/A,0.01m,03rd Sep 08
1075,13057,Pac 'n Roll,DS,Namco,Namco,N/A,N/A,0.11m,0.09m,0.00m,0.02m,0.01m,23rd Aug 05
1076,13058,BoomBots,PS,The Neverhood,SouthPeak Interactive,4.5,N/A,0.11m,0.06m,0.04m,N/A,0.01m,02nd Dec 99
1077,13059,John Daly's ProStroke Golf,PS3,Gusto Games,O-Games,N/A,N/A,0.11m,0.09m,0.02m,N/A,0.01m,05th Oct 10
1078,13060,Girl Time,DS,THQ,THQ,N/A,N/A,0.11m,0.11m,N/A,N/A,0.01m,11th May 09
1079,13061,Star Trek: Conquest,PS2,Bethesda Softworks,Bethesda Softworks,N/A,N/A,0.11m,0.06m,0.04m,N/A,0.01m,20th Nov 07
1080,13062,Garfield's Fun Fest,DS,Black Lantern Studios,DSI Games,N/A,N/A,0.11m,0.07m,0.03m,N/A,0.01m,29th Aug 08
1081,13063,World Championship Rugby,PS2,Swordfish Studios,Acclaim Entertainment,N/A,N/A,0.11m,0.06m,0.04m,N/A,0.01m,01st Sep 04
1082,13064,Just In Time Translations,DS,THQ,THQ,N/A,N/A,0.11m,0.10m,N/A,N/A,0.01m,21st Sep 09
1083,13065,Phantom Dust,XB,Microsoft Game Studios,Majesco,8.2,N/A,0.11m,0.08m,0.02m,N/A,0.00m,15th Mar 05
1084,13066,Shinseiki Evangelion: Koutetsu no Girlfriend,PS,Gainax,Gainax Network Systems,N/A,N/A,0.11m,N/A,N/A,0.11m,0.01m,16th Apr 98
1085,13067,Shin Sangoku Musou: Multi Raid 2,PSP,Omega Force,KOEI,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,11th Mar 10
1086,13068,Pinball Hall of Fame: The Williams Collection,3DS,Crave Entertainment,Crave Entertainment,N/A,N/A,0.11m,0.10m,N/A,N/A,0.01m,20th Sep 11
1087,13069,The King of Fighters XII,X360,SNK Playmore Corporation,Ignition Entertainment,6.4,N/A,0.11m,0.09m,0.00m,0.01m,0.01m,28th Jul 09
1088,13070,Growlanser Generations,PS2,Career Soft,Working Designs,N/A,N/A,0.11m,0.06m,0.04m,N/A,0.01m,07th Dec 04
1089,13071,Mega Man Battle Chip Challenge,GBA,Capcom Production Studio 2,Capcom,N/A,N/A,0.11m,0.08m,0.03m,N/A,0.00m,03rd Mar 04
1090,13072,Ice Lakes,PC,Iceflake Studios,Iceflake Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Apr 16
1091,13073,Influent,PC,Rob Howland,Three Flip Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Mar 14
1092,13074,Namco Museum Arcade Pac,NS,Bandai Namco,Bandai Namco Entertainment,7.8,N/A,0.11m,0.08m,0.02m,N/A,0.01m,28th Sep 18
1093,13075,Minecraft: Story Mode - Season Two,PS4,Telltale Games,Telltale Games,N/A,N/A,0.11m,0.09m,N/A,0.00m,0.02m,19th Sep 17
1094,13076,20XX,PC,Batterystaple Games,Batterystaple Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Aug 17
1095,13077,de Blob 2,DS,Blue Tongue,THQ,7.5,N/A,0.11m,0.08m,0.02m,N/A,0.01m,22nd Feb 11
1096,13078,Kingdom Rush Frontiers,PC,Ironhide Game Studio,Ironhide Game Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Nov 13
1097,13079,Dementium II,DS,Renegade Kid,SouthPeak Interactive,7.5,N/A,0.11m,0.09m,0.02m,N/A,0.01m,04th May 10
1098,13080,TMNT,PSP,Ubisoft Montreal,Ubisoft,3.6,N/A,0.11m,0.10m,0.00m,N/A,0.01m,20th Mar 07
1099,13081,Fairyland: Incursion,PC,Naarassusi Game,Naarassusi Publisher,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jun 16
1100,13082,Cold Winter,PS2,Swordfish Studios,VU Games,N/A,N/A,0.11m,0.06m,0.04m,N/A,0.01m,11th May 05
1101,13083,Ring of Red,PS2,Konami,Konami,8.0,N/A,0.11m,0.06m,0.04m,N/A,0.01m,12th Mar 01
1102,13084,International Track & Field 2000,PS,KCET,Konami,N/A,N/A,0.11m,0.06m,0.04m,N/A,0.01m,31st Oct 99
1103,13085,Ping Pals,DS,WayForward Technologies,THQ,N/A,N/A,0.11m,0.10m,0.00m,N/A,0.01m,08th Dec 04
1104,13086,Warhammer: Battle March,X360,Namco Bandai Games,Namco Bandai,N/A,N/A,0.11m,0.09m,0.02m,N/A,0.01m,02nd Sep 08
